UID	content	so	ti	pl	ps	book
1596	亦是現前若無得利就路頭裡	59	i	35.02	NULL	語苑十二
1597	適著媽無相借問、	59	i	35.03	NULL	語苑十二
1598	反轉越頭看別位假不知在行過去。	59	i	35.04	NULL	語苑十二
1599	我如此講亦不是勸人討人情。	59	i	35.05	NULL	語苑十二
1600	總是仁情若有別人兜不合式	59	i	35.06	NULL	語苑十二
1601	恬恬做inu假不知。	59	i	35.07	NULL	語苑十二
1602	央事情的時糊成到要哮要哮、	59	i	35.08	NULL	語苑十二
1603	事若好勢然後相見面亦佯不知。	59	i	35.09	NULL	語苑十二
1604	inu若有利與害的關係	59	i	35.1	NULL	語苑十二
1605	就另外好禮、	59	i	35.11	NULL	語苑十二
1606	不拘事若息連講話都不參伊講、	59	i	35.12	NULL	語苑十二
1607	實在顧目前而已攏無剩後的事。	59	i	35.13	NULL	語苑十二
1608	真有影無義狗的。	59	i	36.01	NULL	語苑十二
1609	NULL	59	i	50	NULL	語苑十二
1610	邱惇聽見長工此個話、	59	i	50.01	NULL	語苑十二
1611	恨沒得較緊天光走返去伊厝、	59	i	50.02	NULL	語苑十二
1612	隔明仔早與長工返來、	59	i	50.03	NULL	語苑十二
1613	看見陳氏美面色親像桃子花、	59	i	50.04	NULL	語苑十二
1614	心肝越愈僥疑、問汪琦有來抑無。	59	i	51.01	NULL	語苑十二
1615	陳氏美講、無。彼一暝昏邱惇又	59	i	51.02	NULL	語苑十二
1616	更問汪琦往來的因端。	59	i	51.03	NULL	語苑十二
1617	陳氏美想要用話騙伊、	59	i	51.04	NULL	語苑十二
1618	汝無在得的時候、	59	i	51.05	NULL	語苑十二
1619	內外門戶定定關得、那有查晡人、	59	i	51.06	NULL	語苑十二
1620	能得入來到厝內、汝那有此的話、	59	i	51.07	NULL	語苑十二
1621	可來誣賴我、	59	i	51.08	NULL	語苑十二
1622	的確是有人講歹話害怕咱夫某不好。	59	i	51.09	NULL	語苑十二
1623	邱惇講、不免性急、	59	i	51.1	NULL	語苑十二
1624	有影無影後日仔、自然能知。	59	i	51.11	NULL	語苑十二
1625	陳氏美、亦驚亦煩惱、默默攏無話。	59	i	52.01	NULL	語苑十二
1626	第二日透早、	59	i	52.02	NULL	語苑十二
1627	有人與邱惇chio栗、	59	i	52.03	NULL	語苑十二
1628	邱惇與伊去庄裡。	59	i	52.04	NULL	語苑十二
1629	汪琦知影邱惇出去、隨時走來、	59	i	52.05	NULL	語苑十二
1630	看見陳氏美鬱卒不暢樂、	59	i	52.06	NULL	語苑十二
1631	就問伊的因端。陳氏美實在講、	59	i	52.07	NULL	語苑十二
1632	阮夫知影此條事情、今要怎樣即好。	59	i	52.08	NULL	語苑十二
1633	汪琦講、既是如此、不免煩惱、	59	i	52.09	NULL	語苑十二
1634	自此滿以後我不來您厝著無事情。	59	i	52.1	NULL	語苑十二
1635	陳氏美講、我看汝是有才情的人、	59	i	52.11	NULL	語苑十二
1636	所以有心愛隨汝、	59	i	52.12	NULL	語苑十二
1637	元來是無路用的人、我與汝此好、	59	i	53.01	NULL	語苑十二
1638	著永遠的計智、按怎樣講離開的話、	59	i	53.02	NULL	語苑十二
1639	汝彼小膽、無彩我欵待汝的心肝。	59	i	53.03	NULL	語苑十二
1640	汪琦講、亦不要怎樣即好。	59	i	53.04	NULL	語苑十二
1641	陳氏美講、的確著害死邱惇、	59	i	53.05	NULL	語苑十二
1642	即有久長汝想看bai得、	59	i	53.06	NULL	語苑十二
1643	有甚麼好機會抑無。汪琦想到真久、	59	i	53.07	NULL	語苑十二
1644	攏無計智、勿然想出一項事情、	59	i	53.08	NULL	語苑十二
1645	真正好勢、緊緊對陳氏美講、	59	i	53.09	NULL	語苑十二
1646	真適好有一個機會、若能得成功、	59	i	53.1	NULL	語苑十二
1647	著不免煩惱。陳氏美講、	59	i	54.01	NULL	語苑十二
1648	有甚麼好機會。汪琦即講、	59	i	54.02	NULL	語苑十二
1649	咱此所在、有一個極高的山、	59	i	54.03	NULL	語苑十二
1650	山尾糸秋有一層崎、	59	i	54.04	NULL	語苑十二
1651	崎頂有一個堀、名號做龍堀、	59	i	54.05	NULL	語苑十二
1652	曾有人看見龍的形狀、露現出來、	59	i	54.06	NULL	語苑十二
1653	若有人看見龍的時候、的確能落雨、	59	i	54.07	NULL	語苑十二
1654	此滿亢旱真久、大家愛要落雨、	59	i	54.08	NULL	語苑十二
1655	前日仔咱此同庄的人、	59	i	54.09	NULL	語苑十二
1656	有講要相招去龍堀乞雨、	59	i	54.1	NULL	語苑十二
1657	邱惇有田園的干係、亦的確能去、	59	i	54.11	NULL	語苑十二
1658	等候伊去、自然有機會。	59	i	54.12	NULL	語苑十二
1659	陳氏美歡喜即講、事情清楚以後、	59	i	55.01	NULL	語苑十二
1660	我就能曉發落。汪琦話講了、	59	i	55.02	NULL	語苑十二
1661	站彼食站彼睏、	59	i	55.03	NULL	語苑十二
1662	過了二日果然同庄的人、打鑼打鼓、	59	i	55.04	NULL	語苑十二
1663	要去龍堀乞雨、	59	i	55.05	NULL	語苑十二
1664	邱惇亦與眾人相chua7去、	59	i	55.06	NULL	語苑十二
1665	扒上崎頂、汪琦隨到龍堀邊、	59	i	55.07	NULL	語苑十二
1666	眾人燒金放炮、向堀中敗求、	59	i	55.08	NULL	語苑十二
1667	無若久日頭落山、眾人返去。	59	i	55.09	NULL	語苑十二
1668	邱惇四界看光景、緩緩仔行、	59	i	55.1	NULL	語苑十二
1669	汪琦隨伊腳脊後、行到龍堀、	59	i	55.11	NULL	語苑十二
1670	汪琦大聲喝、面前有龍飛出來、	59	i	55.12	NULL	語苑十二
1671	龍爪看現現、	59	i	55.13	NULL	語苑十二
1672	邱惇愛看、走去龍堀墘探頭、	59	i	56.01	NULL	語苑十二
1673	汪琦站在後面、用手一下推、	59	i	56.02	NULL	語苑十二
1674	邱惇腳kia沒住、跋落龍堀、	59	i	56.03	NULL	語苑十二
1675	汪琦緊走返來講給陳氏美知影。	59	i	56.04	NULL	語苑十二
1676	陳氏美歡喜講、我與汝永遠相好、	59	i	56.05	NULL	語苑十二
1677	今不免煩惱、	59	i	56.06	NULL	語苑十二
1678	自此滿起汪琦大膽出入、	59	i	56.07	NULL	語苑十二
1679	往來不驚人知、厝邊隔壁的人、	59	i	56.08	NULL	語苑十二
1680	問陳氏美、邱惇攏無看見、	59	i	56.09	NULL	語苑十二
1681	此久去何位。	59	i	56.1	NULL	語苑十二
1682	陳氏美瞞騙眾人講是出外去、	59	i	56.11	NULL	語苑十二
1683	尚未返來大概是去真遠幾十鋪路、	59	i	56.12	NULL	語苑十二
1684	敢是與人合股做生理、即有此久。	59	i	56.13	NULL	語苑十二
1685	NULL	59	i	61	NULL	語苑十二
1686	古早時、	59	i	61.01	NULL	語苑十二
1687	在臺南有幾那個有學問的人在咧、	59	i	61.02	NULL	語苑十二
1688	有一年、官廳在要採用文官、	59	i	61.03	NULL	語苑十二
1689	聽見的時候、	59	i	61.04	NULL	語苑十二
1690	彼有學問的讀書人的其中六七個、	59	i	61.05	NULL	語苑十二
1691	是真信神的人、	59	i	61.06	NULL	語苑十二
1692	有一日大家相招聚集即講、	59	i	61.07	NULL	語苑十二
1693	此次的試驗問題、不知是甚麼款的、	59	i	61.08	NULL	語苑十二
1694	有個應講、	59	i	61.09	NULL	語苑十二
1695	咱亦不是神明、何能知呢、	59	i	62.01	NULL	語苑十二
1696	有個都講、尚無、來去問仙乩好否、	59	i	62.02	NULL	語苑十二
1697	六七個攏應講好、作夥開錢、	59	i	62.03	NULL	語苑十二
1698	即去問仙乩、問到二三日、亦無猫、	59	i	62.04	NULL	語苑十二
1699	亦無鵁鴒、大家續怒氣起來、	59	i	62.05	NULL	語苑十二
1700	即講無影無跡、若要有神、	59	i	62.06	NULL	語苑十二
1701	按怎樣到今攏無報甚欵呢、講了、	59	i	62.07	NULL	語苑十二
1702	聽一霎仔久、仙乩正是震動、就寫「	59	i	62.08	NULL	語苑十二
1703	不知不知又不知何必問我的仙乩」	59	i	62.09	NULL	語苑十二
1704	的、大家看見、笑哈哈、講無採錢、	59	i	62.1	NULL	語苑十二
1705	寫彼號話、甚人猜能出來啊、	59	i	62.11	NULL	語苑十二
1706	將如此、收收起來、	59	i	62.12	NULL	語苑十二
1707	各人即返去inu厝裡、未若久、	59	i	62.13	NULL	語苑十二
1708	官廳正寔出告示、	59	i	63.01	NULL	語苑十二
1709	定日要採用文官嘮、	59	i	63.02	NULL	語苑十二
1710	此個人想要去考試、及更聚集、講、	59	i	63.03	NULL	語苑十二
1711	前日仙乩寫的字、不知甚麼意味、	59	i	63.04	NULL	語苑十二
1712	總是能及弟、亦不及第、	59	i	63.05	NULL	語苑十二
1713	算是人的福氣嗎、	59	i	63.06	NULL	語苑十二
1714	所以大家相chua7去考試、	59	i	63.07	NULL	語苑十二
1715	去到考場、出的題頭是「	59	i	63.08	NULL	語苑十二
1716	子曰不知命、無以為君子也、	59	i	63.09	NULL	語苑十二
1717	不知禮無以立也、	59	i	63.1	NULL	語苑十二
1718	不知言無以知人也」、	59	i	63.11	NULL	語苑十二
1719	大家目睭向題頭金金看、即想看、	59	i	63.12	NULL	語苑十二
1720	前日仙乩的文字、	59	i	63.13	NULL	語苑十二
1721	有應效、不拘無張持、	59	i	64.01	NULL	語苑十二
1722	續攏考無著、摸鼻到返去了了。	59	i	64.02	NULL	語苑十二
1939	源仔舍，阮腳痛到，行沒得去嘮。	NULL	NULL	語苑3：2	裴嬌	語苑三
1940	有影都著，源仔舍，講今仔日要Ａ伊出來ＣＤ，	NULL	NULL	語苑3：2	江成	語苑三
1941	所以昨暗睏沒得落眠，等沒得天光，從早起早早行到此候，	NULL	NULL	語苑3：2	江成	語苑三
1942	不但雲嬌沒行而已，連我都腳真酸。	NULL	NULL	語苑3：2	江成	語苑三
1943	此號查某行來到此，即嫌艱苦，要撓苦人客是否，	NULL	NULL	語苑3：2	陳氏Ｂ	語苑三
1944	更行免若遠，著有所在可休息。	NULL	NULL	語苑3：2	陳氏Ｂ	語苑三
1945	Ｅ不可罵伊，雲嬌如此講都著，若要掠我准別人，	NULL	NULL	語苑3：2-3	裴源	語苑三
1946	就不講如此，總是伊與我若夫妻一般，攏無客氣即如此的，	NULL	NULL	語苑3：3	裴源	語苑三
1947	免責備伊的事，哈哈，更克苦行一時仔久，	NULL	NULL	語苑3：3	裴源	語苑三
1948	到彼即來緩緩仔休息。	NULL	NULL	語苑3：3	裴源	語苑三
1949	如此好，來去來去。	NULL	NULL	語苑3：3	王氏英	語苑三
1950	抑無，罔更行，先生啊，來去Ｆ。	NULL	NULL	語苑3：3	雲嬌	語苑三
1951	好，更來去。	NULL	NULL	語苑3：3	江成	語苑三
1952	來去來去。	NULL	NULL	語苑3：3	裴源	語苑三
1953	唉雲嬌仔，我昨暗都有與汝講，定定做此號藝姐，	NULL	NULL	語苑3：3	裴源	語苑三
1954	得確沒出身，著趁早收起來，給恁姑家較快活，	NULL	NULL	語苑3：3	裴源	語苑三
1955	汝打算要怎樣，實在早一日一日好，趕緊與恁姑家參商，	NULL	NULL	語苑3：3-4	裴源	語苑三
1956	勿做藝姐較好麼。	NULL	NULL	語苑3：4	裴源	語苑三
1957	著汝賢相愛顧盡心勸我，我都亦在想，總是我被汝娶去，	NULL	NULL	語苑3：4	雲嬌	語苑三
1958	做居家查某，我敢不慣習咯，均屬食此號飯，快活快活，	NULL	NULL	語苑3：4	雲嬌	語苑三
1959	今要Ｇ我做居家人，我無真愛。	NULL	NULL	語苑3：4	雲嬌	語苑三
1960	彼是在汝打算甚欸，要做正經查某，亦不是為難的事。	NULL	NULL	語苑3：4	裴源	語苑三
1961	正是正是，源仔舍講了有道理，雲嬌汝若有打算，	NULL	NULL	語苑3：4	江成	語苑三
1962	得確能出頭，源仔舍如此溫順好量，又更有錢，	NULL	NULL	語苑3：4	江成	語苑三
1963	官人亦選伊做團長，要嫁親像此好夫，實在真難。	NULL	NULL	語苑3：4	江成	語苑三
1964	有影有影，若趕緊被伊娶去，規矩去隨一個較好。	NULL	NULL	語苑3：5	王氏英	語苑三
1965	我亦無愛伊一世人做此號藝姐，想要被伊趕緊修善，	NULL	NULL	語苑3：5	陳氏Ｂ	語苑三
1966	源仔舍，總望汝即較牽拾伊咧。	NULL	NULL	語苑3：5	陳氏Ｂ	語苑三
1967	著咯，總是不可迫彼緊，此好事我身上的事，	NULL	NULL	語苑3：5	雲嬌	語苑三
1968	著給我少些打算看覓得，我即續沒得隨時答應汝，	NULL	NULL	語苑3：5	雲嬌	語苑三
1969	著否，阿母啊。	NULL	NULL	語苑3：5	雲嬌	語苑三
1970	如此有影，雲嬌講如此有情理，若是如此，我即與伊參商，	NULL	NULL	語苑3：5	陳氏Ｂ	語苑三
1971	有好勢無好勢，即通知汝，請給我限四五日仔。	NULL	NULL	語苑3：5	陳氏Ｂ	語苑三
1972	如此亦著，打算亦難得隨時答應汝。	NULL	NULL	語苑3：6	江成	語苑三
1973	彼真奇，怎樣有隨時沒得答應的情理，我知咯我知咯，	NULL	NULL	語苑3：6	裴源	語苑三
1974	伊得確有契兄。	NULL	NULL	語苑3：6	裴源	語苑三
1975	無啊，講甚貨，無影無跡的事情。	NULL	NULL	語苑3：6	雲嬌	語苑三
1976	源仔舍，汝做你免驚，我不時都隨住住。	NULL	NULL	語苑3：6	陳氏Ｂ	語苑三
1977	啍，若無都是無要緊，設使若有契兄，我亦有打算。	NULL	NULL	語苑3：6	裴源	語苑三
1978	著咯，打算敢無彼號事情，汝做汝放心。	NULL	NULL	語苑3：6	江成	語苑三
1979	今如此算是定著咯，返來去Ｇ一些酒食食咧。	NULL	NULL	語苑3：6	王氏英	語苑三
1980	啍，如此好，來去來去。	NULL	NULL	語苑3：6	裴源	語苑三
1981	Ｅ，在創甚。	NULL	NULL	語苑3：7	張雄	語苑三
1982	噯喲。	NULL	NULL	語苑3：7	雲嬌	語苑三
1983	唉，恁在創甚貨。	NULL	NULL	語苑3：7	裴源	語苑三
1984	甚，恁在講甚貨，伊撞著我，害我跌倒，免與阮會不著，	NULL	NULL	語苑3：7	張雄	語苑三
1985	彼是怎樣。	NULL	NULL	語苑3：7	張雄	語苑三
1986	唉，撞著伊的是此個ＨＩ仔麼，汝此個破貍，	NULL	NULL	語苑3：7	李強	語苑三
1987	面水都不止能看得，實在汝真嬲。	NULL	NULL	語苑3：7	李強	語苑三
1988	啊，恁真無情理，恁撞著阮，顛倒賴阮。	NULL	NULL	語苑3：7	雲嬌	語苑三
1989	我隨在後面在看，阮查某仔，得確無去撞著汝。	NULL	NULL	語苑3：8	陳氏Ｂ	語苑三
1990	Ｅ汝此個醉漢，汝在放狗屁是否，伊准有去撞著恁，	NULL	NULL	語苑3：8	裴源	語苑三
1991	伊是查某人Ｆ，像恁大摸箍的人，何撞能得倒。	NULL	NULL	語苑3：8	裴源	語苑三
1992	著著，伊亦無撞著恁，恁自己去放給伊倒落去，	NULL	NULL	語苑3：8	江成	語苑三
1993	即講東講西。	NULL	NULL	語苑3：8	江成	語苑三
1994	甚，汝講是阮去撞著伊，即自己倒落去，	NULL	NULL	語苑3：8	張雄	語苑三
1995	使恁娘汝有事憑據無。	NULL	NULL	語苑3：8	張雄	語苑三
1996	若有憑據，汝講出來。	NULL	NULL	語苑3：8	李強	語苑三
1997	Ｊ鳥給汝咬，汝在酒狂是否，伊是查某人，何Ｋ汝能得倒。	NULL	NULL	語苑3：8	裴源	語苑三
1998	有影實在是如此，若是講被查某人硤倒，	NULL	NULL	語苑3：8	江成	語苑三
1999	恁有甚面皮可見人。	NULL	NULL	語苑3：8-9	江成	語苑三
2000	恬恬，無汝的事，汝免插嘴，唉，此條要設甚款。	NULL	NULL	語苑3：9	張雄	語苑三
2001	唉，著恁要怎樣閣，若無講一下條直，得確不放汝息。	NULL	NULL	語苑3：9	李強	語苑三
2002	講甚，不放阮息，隨在汝來。	NULL	NULL	語苑3：9	江成	語苑三
2003	使恁娘，汝真激屎，李強仔，與伊打。	NULL	NULL	語苑3：9	張雄	語苑三
2004	與伊打。	NULL	NULL	語苑3：9	李強	語苑三
2005	唉，恁怎樣彼歹要甚事。	NULL	NULL	語苑3：9	周文	語苑三
2006	阮若有歹，是Ｌ無情理，大家即如此。	NULL	NULL	語苑3：9	張雄	語苑三
2007	不拘Ｌ攏是查某人麼。	NULL	NULL	語苑3：10	周文	語苑三
2008	啊，我不知Ｇ是甚人，都是團長，插嘴有較過頭，	NULL	NULL	語苑3：10	周文	語苑三
2009	真得罪。	NULL	NULL	語苑3：10	周文	語苑三
2010	Ｅ不是如此講，幸哉，更適好汝來。	NULL	NULL	語苑3：10	裴源	語苑三
2011	恁做恁干乾在講話，要與阮打算甚款。	NULL	NULL	語苑3：10	張雄	語苑三
2012	等咧，我隨時即與恁返與伊好勢，	NULL	NULL	語苑3：10	周文	語苑三
2013	團長到底此條是因為怎樣。	NULL	NULL	語苑3：10	周文	語苑三
2014	是如此嘮，阮頭纔仔，要返去的時，此兩個酒醉的，	NULL	NULL	語苑3：10	裴源	語苑三
2015	來撞著此個藝姐，顛倒講是被伊撞著，在稟文稟武。	NULL	NULL	語苑3：10	裴源	語苑三
2016	是如此Ｆ，若如此生，恁都是交偏人，好，我與汝輸贏，	NULL	NULL	語苑3：11	周文	語苑三
2017	來閣。	NULL	NULL	語苑3：11	周文	語苑三
2018	使恁老母，大空，不更住得。	NULL	NULL	語苑3：11	周文	語苑三
2019	Ｅ周文好得汝來，大家即無事情，幸哉幸哉，	NULL	NULL	語苑3：11	裴源	語苑三
2020	今無甚麼可與汝說謝，總是咱真久攏無做陣，	NULL	NULL	語苑3：11	裴源	語苑三
2021	又纔仔大家講要飲一杯酒，若無相忌嫌，大家做陣來去。	NULL	NULL	語苑3：11	裴源	語苑三
2022	真多謝，不免如此，我有淡薄仔要緊的事情，	NULL	NULL	語苑3：11	周文	語苑三
2023	此候適適要來去，無，另日即拜候汝。	NULL	NULL	語苑3：11	周文	語苑三
2024	周文兄，源仔舍切意要請汝，好咯，大家做陣來去。	NULL	NULL	語苑3：11-2	江成	語苑三
2025	今伊都講有要緊的事情，若強強伊，顛倒歹勢。	NULL	NULL	語苑3：12	陳氏Ｂ	語苑三
2026	如此都是，實在真不過意，今無，較失禮咧。	NULL	NULL	語苑3：12	裴源	語苑三
2027	沒啊，另日即更拜候汝。	NULL	NULL	語苑3：12	周文	語苑三
2028	今大家來去啊。	NULL	NULL	語苑3：12	裴源	語苑三
2029	我腹肚痛到，恁作恁先行，我尾後連鞭去。	NULL	NULL	語苑3：12	雲嬌	語苑三
2030	甚，汝腹肚痛是否，今要按怎樣，大力抑少些。	NULL	NULL	語苑3：12	裴源	語苑三
2031	無啊，無到怎樣大力痛。	NULL	NULL	語苑3：12	雲嬌	語苑三
2032	如此Ｆ，實在我想要看顧汝，不拘在此路裡，	NULL	NULL	語苑3：12	裴源	語苑三
2033	被人看見較歹勢，唉，恁甚人一個住此，與伊看咧。	NULL	NULL	語苑3：12-3	裴源	語苑三
2034	在此半路，即來腹肚痛，實在真艱苦，今無要緊Ｆ，	NULL	NULL	語苑3：13	陳氏Ｂ	語苑三
2035	我在此與伊做陣。	NULL	NULL	語苑3：13	陳氏Ｂ	語苑三
2036	不免仔，少些痛而已，免與我住此，阿娘，	NULL	NULL	語苑3：13	雲嬌	語苑三
2037	汝參源仔舍愈去，若無，源仔舍能去尋別的藝姐，	NULL	NULL	語苑3：13	雲嬌	語苑三
2038	我真煩惱，汝著不可給伊走對何去Ｆ。	NULL	NULL	語苑3：13	雲嬌	語苑三
2039	如此亦有影，源仔舍，阮媳婦都如此講，無，	NULL	NULL	語苑3：13	陳氏Ｂ	語苑三
2040	咱預先愈來去。	NULL	NULL	語苑3：13	陳氏Ｂ	語苑三
2041	我的事，汝彼呢掛心，我得確無彼荒騷，汝做汝免煩惱，	NULL	NULL	語苑3：13	裴源	語苑三
2042	較停著緊來Ｆ。	NULL	NULL	語苑3：13	裴源	語苑三
2043	雲嬌仔，源仔舍準若要去何荒騷，我都做陣得，	NULL	NULL	語苑3：13	江成	語苑三
2044	汝做汝放心，源仔舍，來去啊。	NULL	NULL	語苑3：13	江成	語苑三
2045	唉，雲嬌，彼個團長，是汝的相好的是否。	NULL	NULL	語苑3：14	周文	語苑三
2046	嗄，講甚，伊真沒曉衰，伊常常講要娶我，不時與我在纏，	NULL	NULL	語苑3：14	雲嬌	語苑三
2047	Ｅ，蓋費氣Ｆ。	NULL	NULL	語苑3：14	雲嬌	語苑三
2048	被伊娶去豈不好，若如此，汝可做裴源的夫人得確能出頭天。	NULL	NULL	語苑3：14	周文	語苑三
2049	汝在講甚，講被伊娶去較好是否，	NULL	NULL	語苑3：14	雲嬌	語苑三
2050	汝打算我是彼淺想的查某Ｆ，汝亦無想我已經與汝生子咯，	NULL	NULL	語苑3：14	雲嬌	語苑三
2051	我是仰望後來可與汝快活，即著受苦到如此，	NULL	NULL	語苑3：14	雲嬌	語苑三
2052	此候更被汝講此號話，今我都無可所靠咯。	NULL	NULL	語苑3：14	雲嬌	語苑三
2053	無啊，我是與汝講笑的，今勿怒氣咯，我實在不是在疑汝，	NULL	NULL	語苑3：14	周文	語苑三
2054	今我較不著Ｆ。	NULL	NULL	語苑3：14	周文	語苑三
2055	免講啊，何有一個夫與妻會不著，總是我既然在趁此號食，	NULL	NULL	語苑3：15	雲嬌	語苑三
2056	不知甚人，能講咱的歹話，亦無得確，望汝後日不管甚人，	NULL	NULL	語苑3：15	雲嬌	語苑三
2057	講咱的歹話，汝得確不可疑我。	NULL	NULL	語苑3：15	雲嬌	語苑三
2058	此條汝免煩惱咱二個更艱苦亦無若久，此候加講亦無路用，	NULL	NULL	語苑3：15	周文	語苑三
2059	恰若丈姆屢屢在講，我實在真不中用，總是丈姆亦傷無款，	NULL	NULL	語苑3：15	周文	語苑三
2060	我自來被恁招，我亦十分認真做頭路，一日趁彼七八角銀，	NULL	NULL	語苑3：15	周文	語苑三
2061	卻是無到何落，總是若較準節得用，亦不是沒得過日，	NULL	NULL	語苑3：15	周文	語苑三
2062	親像丈姆，烏煙食比人重倍，尚又各日要食好物，	NULL	NULL	語苑3：15	周文	語苑三
2063	不管甚麼事，就講伊是序大人，攏不照情理，	NULL	NULL	語苑3：15-6	周文	語苑三
2064	豈若如此而已，連咱二個此呢好好，強強變被伊離開，	NULL	NULL	語苑3：16	周文	語苑三
2065	來給汝做此號藝姐，据在世間的人，罵伊是老貍，	NULL	NULL	語苑3：16	周文	語苑三
2066	咱二個不時哭到按怎樣，伊自己若好，伊攏無要緊，	NULL	NULL	語苑3：16	周文	語苑三
2067	伊若是親像別人，有淡薄仔可憐咱，	NULL	NULL	語苑3：16	周文	語苑三
2068	咱今仔日得確免此呢悽慘，一家和順可過日，	NULL	NULL	語苑3：16	周文	語苑三
2069	實在心肝怎樣彼呢硬。	NULL	NULL	語苑3：16	周文	語苑三
2070	蓋有影，咱是序細，沒使得講，實在阿娘真雄Ｆ，	NULL	NULL	語苑3：16	雲嬌	語苑三
2071	彼呢老咯，亦無淡薄仔愛孫仔，啊，在講孫仔，	NULL	NULL	語苑3：16	雲嬌	語苑三
2072	彼二個囝仔，打算敢真吵汝。	NULL	NULL	語苑3：16	雲嬌	語苑三
2073	能亦沒，被此二個囝仔吵到，要做工課亦被伊纏纏絆絆，	NULL	NULL	語苑3：16	周文	語苑三
2074	尚亦無彼號工可不時照顧伊，實在此幫真艱苦。	NULL	NULL	語苑3：16-7	周文	語苑三
2075	是都著，實在對汝真沒得過，我亦不時掛在心肝，	NULL	NULL	語苑3：17	雲嬌	語苑三
2076	總是更較怎樣講，此候的境過，亦是無法得。	NULL	NULL	語苑3：17	雲嬌	語苑三
2077	今如此，咱二個更較講，亦是沒得出處，在我打算，	NULL	NULL	語苑3：17	周文	語苑三
2078	此二個囝仔，來去寄人，尚我來去較大坎的生理店，	NULL	NULL	語苑3：17	周文	語苑三
2079	被人倩，學一個枝藝，仰望日後能成功沒，	NULL	NULL	語苑3：17	周文	語苑三
2080	我此候已經有在發落。	NULL	NULL	語苑3：17	周文	語苑三
2081	如此，蓋好，若如此，汝亦可認真做頭路，啊，	NULL	NULL	語苑3：17	雲嬌	語苑三
2082	我適適有帶淡薄仔錢，汝與我提起來。	NULL	NULL	語苑3：17	雲嬌	語苑三
2083	如此，亦不真....。	NULL	NULL	語苑3：17	周文	語苑三
2084	唉，恁二個在變怎樣頭路，少些無與恁斟酌，恁連鞭如此，	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2085	周文仔，汝此個不將志的查脯子，汝真賢講大話Ｆ，	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2086	我此候在邊仔一下聽，講我無情咯老貍咯，這是恁個事情麼，	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2087	我此個老的，將早有十分張持恁，即有性命食到今仔日，	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2088	我若一點仔無張持，早早被恁二個毒死亦無得確。	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2089	阿娘，阮二個何敢如此，講到如此歹聽。	NULL	NULL	語苑3：18	雲嬌	語苑三
2090	恬恬，我食到此老咯，我豈愛講東講西，當時厝邊頭尾的人	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2091	大家在嘩，講恁二個，甚麼在相愛咯，尚在怎樣咯，	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2092	彼時我看汝真無愛，不拘一下想倒返，不如給恁成夫妻，	NULL	NULL	語苑3：18	陳氏Ｂ	語苑三
2093	著能識我的情份沒，一下Ｇ媒人與恁講，嚄，	NULL	NULL	語苑3：18-9	陳氏Ｂ	語苑三
2094	恁就講汝的身份不被人招咯，恁厝按怎樣咯，推到裂裂裂，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2095	彼時我打算，米已經煮成飯咯，遂顛倒好嘴與恁求，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2096	汝即肯來給阮招，我一下想，今能給我淡薄仔較快活沒，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2097	初初即放心，汝此個不中用的，即若日日給我受苦而已，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2098	恁二個相鬥空，來糟撻我此個老的，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2099	尚頂日恁兄弟分家伙的時，汝連一個歹錢仔孤亦才情可提，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2100	汝此班弱漢的，看著恁妻，就講要能成器咯，講彼號凸風話	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2101	尚即來與恁妻討錢，親像此號甚麼款，此號ＭＨＩ，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2102	真無目睭，對此無面皮的人，講甚麼沒得過咯，尚甚貨，	NULL	NULL	語苑3：19	陳氏Ｂ	語苑三
2103	我自起頭，看恁二個的形狀真奇怪，一下返來看，	NULL	NULL	語苑3：19-20	陳氏Ｂ	語苑三
2104	在此大路，亦沒曉羞恥，彼是甚麼樣相，	NULL	NULL	語苑3：20	陳氏Ｂ	語苑三
2105	恁此二個禽獸不是人。	NULL	NULL	語苑3：20	陳氏Ｂ	語苑三
2106	丈姆，汝講到此歹聽，亦無對汝講甚不孝的事情。	NULL	NULL	語苑3：20	周文	語苑三
2107	如此亦能堪得給汝更不孝。	NULL	NULL	語苑3：20	陳氏Ｂ	語苑三
2108	阿娘，汝亦所聽，是講將二個囝仔寄別人，	NULL	NULL	語苑3：20	雲嬌	語苑三
2109	伊要去趁食而已，汝亦使彼大聲罵，又，就是汝，	NULL	NULL	語苑3：20	雲嬌	語苑三
2110	彼二個囝仔是汝個孫抑不是，汝少些相照顧咧，亦是可。	NULL	NULL	語苑3：20	雲嬌	語苑三
